"측정일자","권역명","측정소명","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20181104","서남권","동작구","43","24","0.02","0.043","0.7","0.004"
"20181104","서남권","관악구","50","36","0.017","0.047","0.7","0.003"
"20181104","서남권","금천구","40","31","0.019","0.044","0.7","0.004"
"20181104","서남권","양천구","51","36","0.019","0.054","0.8","0.003"
"20181104","동남권","강남구","40","26","0.015","0.043","0.6","0.005"
"20181104","동남권","서초구","48","32","0.018","0.042","0.6","0.003"
"20181104","동남권","송파구","0","0","0","0","0","0"
"20181104","동남권","강동구","52","28","0.014","0.042","0.7","0.006"
"20181103","도심권","중구","48","31","0.013","0.053","0.8","0.004"
"20181103","도심권","종로구","47","29","0.012","0.058","1","0.004"
"20181103","도심권","용산구","43","34","0.009","0.053","0.8","0.004"
"20181103","서북권","은평구","50","36","0.015","0.047","1","0.004"
"20181103","서북권","서대문구","0","0","0","0","0","0"
"20181103","서북권","마포구","69","39","0.011","0.051","0.8","0.004"
"20181103","동북권","광진구","55","33","0.007","0.049","0.8","0.006"
"20181103","동북권","성동구","47","25","0.007","0.047","0.6","0.006"
"20181103","동북권","중랑구","45","29","0.01","0.05","0.6","0.006"
"20181103","동북권","동대문구","47","37","0.013","0.064","0.9","0.008"
"20181103","동북권","성북구","45","25","0.011","0.054","1.1","0.003"
"20181103","동북권","도봉구","49","36","0.016","0.039","0.7","0.003"
"20181103","동북권","강북구","32","23","0.019","0.038","0.6","0.003"
"20181103","동북권","노원구","46","29","0.009","0.046","0.8","0.006"
"20181103","서남권","강서구","59","33","0.013","0.063","0.9","0.005"
"20181103","서남권","구로구","67","42","0.01","0.056","0.7","0.005"
"20181103","서남권","영등포구","57","48","0.011","0.045","0.8","0.005"
"20181103","서남권","동작구","52","29","0.012","0.056","0.8","0.004"
"20181103","서남권","관악구","66","46","0.009","0.064","0.8","0.004"
"20181103","서남권","금천구","50","37","0.01","0.058","0.7","0.005"
"20181103","서남권","양천구","54","33","0.011","0.074","0.9","0.003"
"20181103","동남권","강남구","46","28","0.009","0.055","0.7","0.006"
"20181103","동남권","서초구","58","36","0.009","0.056","0.7","0.004"
"20181103","동남권","송파구","0","0","0","0","0","0"
"20181103","동남권","강동구","55","28","0.009","0.054","0.7","0.006"
"20181102","도심권","중구","40","24","0.008","0.052","0.8","0.004"
"20181102","도심권","종로구","38","24","0.008","0.056","1","0.004"
"20181102","도심권","용산구","31","23","0.006","0.049","0.8","0.004"
"20181102","서북권","은평구","42","26","0.012","0.044","1","0.004"
"20181102","서북권","서대문구","0","0","0","0","0","0"
"20181102","서북권","마포구","52","27","0.01","0.046","0.8","0.004"
"20181102","동북권","광진구","39","19","0.007","0.04","0.7","0.006"
"20181102","동북권","성동구","36","19","0.006","0.043","0.5","0.005"
"20181102","동북권","중랑구","38","22","0.008","0.045","0.7","0.006"
"20181102","동북권","동대문구","36","28","0.01","0.061","0.9","0.007"
"20181102","동북권","성북구","41","21","0.008","0.052","1.1","0.003"
"20181102","동북권","도봉구","39","26","0.011","0.039","0.7","0.004"
"20181102","동북권","강북구","28","19","0.011","0.041","0.7","0.003"
"20181102","동북권","노원구","41","24","0.008","0.047","0.8","0.006"
"20181102","서남권","강서구","45","24","0.007","0.061","0.9","0.005"
"20181102","서남권","구로구","50","26","0.008","0.049","0.6","0.005"
"20181102","서남권","영등포구","46","31","0.011","0.039","0.8","0.006"
"20181102","서남권","동작구","41","20","0.008","0.051","0.7","0.004"
"20181102","서남권","관악구","50","34","0.006","0.059","0.8","0.004"
"20181102","서남권","금천구","36","24","0.008","0.052","0.7","0.004"
"20181102","서남권","양천구","41","23","0.008","0.065","0.8","0.004"
"20181102","동남권","강남구","35","21","0.007","0.05","0.6","0.006"
"20181102","동남권","서초구","42","23","0.007","0.05","0.6","0.003"
"20181102","동남권","송파구","0","0","0","0","0","0"
"20181102","동남권","강동구","52","25","0.009","0.048","0.7","0.006"
"20181101","도심권","중구","30","17","0.014","0.035","0.6","0.003"
"20181101","도심권","종로구","31","18","0.01","0.041","0.8","0.004"
"20181101","도심권","용산구","25","17","0.009","0.038","0.6","0.003"
"20181101","서북권","은평구","33","20","0.015","0.03","0.8","0.004"
"20181101","서북권","서대문구","0","0","0","0","0","0"
"20181101","서북권","마포구","39","17","0.013","0.033","0.6","0.004"
"20181101","동북권","광진구","39","17","0.007","0.037","0.7","0.005"
"20181101","동북권","성동구","36","17","0.007","0.036","0.5","0.005"
"20181101","동북권","중랑구","31","18","0.009","0.037","0.6","0.005"
"20181101","동북권","동대문구","31","22","0.013","0.047","0.7","0.007"
"20181101","동북권","성북구","35","18","0.009","0.041","1","0.003"
"20181101","동북권","도봉구","34","22","0.012","0.028","1.1","0.004"
"20181101","동북권","강북구","23","15","0.018","0.025","0.6","0.003"
"20181101","동북권","노원구","35","20","0.009","0.035","0.7","0.005"
"20181101","서남권","강서구","33","16","0.014","0.038","0.5","0.004"
"20181101","서남권","구로구","34","14","0.013","0.034","0.4","0.005"
"20181101","서남권","영등포구","43","24","0.012","0.029","0.6","0.005"
"20181101","서남권","동작구","30","14","0.014","0.032","0.5","0.003"
"20181101","서남권","관악구","35","21","0.011","0.039","0.5","0.004"
"20181101","서남권","금천구","29","19","0.013","0.035","0.5","0.004"
"20181101","서남권","양천구","30","16","0.012","0.044","0.6","0.003"
"20181101","동남권","강남구","32","17","0.008","0.044","0.6","0.006"
"20181101","동남권","서초구","33","14","0.01","0.037","0.5","0.003"
"20181101","동남권","송파구","0","0","0","0","0","0"
"20181101","동남권","강동구","45","21","0.007","0.045","0.7","0.006"
"20181031","도심권","중구","19","11","0.021","0.019","0.4","0.003"
"20181031","도심권","종로구","20","11","0.018","0.021","0.5","0.003"
"20181031","도심권","용산구","14","10","0.015","0.022","0.4","0.003"
"20181031","서북권","은평구","21","14","0.02","0.019","0.6","0.004"
"20181031","서북권","서대문구","0","0","0","0","0","0"
"20181031","서북권","마포구","24","9","0.016","0.021","0.3","0.003"
"20181031","동북권","광진구","19","6","0.015","0.021","0.5","0.005"
"20181031","동북권","성동구","22","10","0.011","0.023","0.2","0.005"
"20181031","동북권","중랑구","17","9","0.016","0.022","0.5","0.005"
"20181031","동북권","동대문구","16","12","0.022","0.025","0.5","0.007"
"20181031","동북권","성북구","21","10","0.017","0.023","0.7","0.003"
"20181031","동북권","도봉구","14","10","0.021","0.015","1.1","0.005"
"20181031","동북권","강북구","13","9","0.024","0.012","0.4","0.002"
"20181031","동북권","노원구","23","13","0.015","0.019","0.4","0.005"
"20181031","서남권","강서구","19","10","0.019","0.022","0.3","0.003"
"20181031","서남권","구로구","22","8","0.018","0.022","0.2","0.004"
"20181031","서남권","영등포구","30","14","0.017","0.02","0.4","0.005"
"20181031","서남권","동작구","22","10","0.019","0.021","0.3","0.003"
"20181031","서남권","관악구","25","15","0.016","0.024","0.3","0.003"
"20181031","서남권","금천구","22","15","0.018","0.024","0.4","0.003"
"20181031","서남권","양천구","20","11","0.016","0.028","0.4","0.002"
"20181031","동남권","강남구","16","9","0.016","0.024","0.3","0.005"
"20181031","동남권","서초구","19","7","0.016","0.021","0.2","0.003"
"20181031","동남권","송파구","0","0","0","0","0","0"
"20181031","동남권","강동구","27","13","0.015","0.028","0.4","0.006"
"20181030","도심권","중구","21","11","0.017","0.017","0.4","0.003"
"20181030","도심권","종로구","21","10","0.016","0.017","0.4","0.003"
"20181030","도심권","용산구","15","10","0.013","0.021","0.4","0.003"
"20181030","서북권","은평구","24","13","0.018","0.018","0.6","0.004"
"20181030","서북권","서대문구","0","0","0","0","0","0"
"20181030","서북권","마포구","23","9","0.015","0.019","0.3","0.003"
"20181030","동북권","광진구","19","4","0.014","0.018","0.5","0.005"
"20181030","동북권","성동구","23","10","0.011","0.02","0.2","0.005"
"20181030","동북권","중랑구","17","9","0.013","0.021","0.5","0.005"
"20181030","동북권","동대문구","17","12","0.019","0.02","0.5","0.007"
"20181030","동북권","성북구","20","9","0.015","0.02","0.8","0.003"
"20181030","동북권","도봉구","16","9","0.02","0.012","1.1","0.005"
"20181030","동북권","강북구","13","8","0.021","0.012","0.4","0.002"
"20181030","동북권","노원구","22","11","0.013","0.017","0.4","0.005"
"20181030","서남권","강서구","20","9","0.017","0.02","0.3","0.003"
"20181030","서남권","구로구","21","5","0.016","0.019","0.2","0.004"
"20181030","서남권","영등포구","29","13","0.015","0.018","0.4","0.005"
"20181030","서남권","동작구","22","9","0.016","0.02","0.3","0.003"
"20181030","서남권","관악구","22","11","0.014","0.021","0.3","0.003"
"20181030","서남권","금천구","22","13","0.014","0.023","0.4","0.003"
"20181030","서남권","양천구","19","10","0.014","0.025","0.4","0.002"
"20181030","동남권","강남구","17","9","0.013","0.022","0.3","0.005"
"20181030","동남권","서초구","18","6","0.013","0.02","0.2","0.003"
"20181030","동남권","송파구","0","0","0","0","0","0"
"20181030","동남권","강동구","27","12","0.013","0.025","0.4","0.006"
"20181029","도심권","중구","15","8","0.017","0.019","0.4","0.003"
"20181029","도심권","종로구","16","7","0.017","0.021","0.5","0.003"
"20181029","도심권","용산구","10","6","0.015","0.021","0.4","0.003"
"20181029","서북권","은평구","18","10","0.02","0.018","0.6","0.004"
"20181029","서북권","서대문구","0","0","0","0","0","0"
"20181029","서북권","마포구","19","8","0.016","0.021","0.3","0.003"
"20181029","동북권","광진구","16","3","0.012","0.021","0.5","0.005"
"20181029","동북권","성동구","17","8","0.011","0.022","0.3","0.004"
"20181029","동북권","중랑구","13","6","0.015","0.021","0.4","0.005"
"20181029","동북권","동대문구","13","8","0.019","0.026","0.5","0.006"
"20181029","동북권","성북구","17","8","0.017","0.022","0.7","0.003"
"20181029","동북권","도봉구","14","8","0.021","0.013","1","0.005"
"20181029","동북권","강북구","10","6","0.021","0.013","0.4","0.002"
"20181029","동북권","노원구","19","8","0.015","0.019","0.4","0.005"
"20181029","서남권","강서구","14","7","0.018","0.021","0.3","0.003"
"20181029","서남권","구로구","17","4","0.017","0.022","0.2","0.004"
"20181029","서남권","영등포구","25","9","0.016","0.021","0.4","0.005"
"20181029","서남권","동작구","18","7","0.017","0.023","0.4","0.003"
"20181029","서남권","관악구","21","10","0.014","0.025","0.3","0.003"
"20181029","서남권","금천구","18","11","0.016","0.025","0.4","0.003"
"20181029","서남권","양천구","15","7","0.016","0.03","0.4","0.002"
"20181029","동남권","강남구","13","6","0.014","0.026","0.4","0.005"
"20181029","동남권","서초구","17","5","0.014","0.023","0.3","0.003"
"20181029","동남권","송파구","15","7","0.003","0.024","0.6","0.003"
"20181029","동남권","강동구","21","9","0.013","0.026","0.4","0.006"
"20181028","도심권","중구","14","7","0.016","0.026","0.4","0.003"
"20181028","도심권","종로구","13","7","0.016","0.026","0.5","0.003"
"20181028","도심권","용산구","9","6","0.013","0.025","0.4","0.003"
"20181028","서북권","은평구","15","11","0.022","0.02","0.6","0.004"
"20181028","서북권","서대문구","0","0","0","0","0","0"
"20181028","서북권","마포구","17","9","0.014","0.025","0.4","0.002"
"20181028","동북권","광진구","14","4","0.012","0.024","0.5","0.005"
"20181028","동북권","성동구","16","8","0.01","0.024","0.2","0.005"
"20181028","동북권","중랑구","9","5","0.016","0.022","0.4","0.005"
"20181028","동북권","동대문구","11","8","0.018","0.029","0.5","0.006"
"20181028","동북권","성북구","14","8","0.016","0.026","0.7","0.002"
"20181028","동북권","도봉구","12","8","0.02","0.018","1","0.005"
"20181028","동북권","강북구","8","5","0.021","0.018","0.4","0.002"
"20181028","동북권","노원구","15","7","0.021","0.021","0.4","0.004"
"20181028","서남권","강서구","12","6","0.015","0.029","0.4","0.003"
"20181028","서남권","구로구","15","7","0.014","0.027","0.3","0.004"
"20181028","서남권","영등포구","25","12","0.014","0.025","0.4","0.004"
"20181028","서남권","동작구","17","7","0.018","0.024","0.3","0.003"
"20181028","서남권","관악구","19","11","0.013","0.029","0.3","0.003"
"20181028","서남권","금천구","18","11","0.019","0.024","0.4","0.003"
"20181028","서남권","양천구","14","7","0.015","0.035","0.4","0.002"
"20181028","동남권","강남구","11","6","0.012","0.028","0.4","0.005"
"20181028","동남권","서초구","15","6","0.014","0.024","0.3","0.003"
"20181028","동남권","송파구","15","8","0.014","0.025","0.6","0.002"
"20181028","동남권","강동구","16","8","0.013","0.028","0.4","0.006"
"20181027","도심권","중구","26","6","0.027","0.013","0.3","0.003"
"20181027","도심권","종로구","25","6","0.024","0.012","0.3","0.003"
"20181027","도심권","용산구","21","4","0.02","0.016","0.3","0.003"
"20181027","서북권","은평구","31","9","0.028","0.012","0.4","0.004"
"20181027","서북권","서대문구","0","0","0","0","0","0"
"20181027","서북권","마포구","32","6","0.022","0.014","0.2","0.002"
"20181027","동북권","광진구","27","2","0.021","0.011","0.3","0.005"
"20181027","동북권","성동구","32","6","0.018","0.015","0.2","0.004"
"20181027","동북권","중랑구","23","5","0.023","0.013","0.3","0.005"
"20181027","동북권","동대문구","24","6","0.029","0.013","0.4","0.007"
"20181027","동북권","성북구","29","6","0.027","0.01","0.5","0.002"
"20181027","동북권","도봉구","26","6","0.03","0.005","0.8","0.004"
"20181027","동북권","강북구","20","5","0.031","0.007","0.3","0.002"
"20181027","동북권","노원구","28","6","0.031","0.008","0.3","0.004"
